надежда,s,154.5,100,95,4436,,
надежность,s,20.0,97,88,1137,,
надел,s,1.7,65,86,101,,
наделение,s,1.3,46,80,92,,
надзиратель,s,7.8,75,80,167,,
надзирательница,s,0.9,19,51,20,,
надзор,s,22.3,97,83,813,,
надлом,s,0.8,41,84,58,,
надменность,s,1.2,54,85,81,,
надобность,s,9.4,100,95,561,,
надой,s,1.0,34,81,60,,
надолб,s,0.4,21,78,28,,
надпись,s,49.9,100,95,1666,,
надпочечник,s,1.0,27,58,38,,
надрез,s,1.4,59,88,85,,
надругательство,s,1.3,52,88,98,,
надрыв,s,2.7,77,91,198,,
надсада,s,0.4,22,77,29,,
надсмотрщик,s,1.2,49,76,67,,
надстройка,s,3.2,71,88,160,,
надувательство,s,0.5,35,84,45,,
наезд,s,5.9,88,92,365,,
наездник,s,3.5,57,64,87,,
наездница,s,0.6,26,76,36,,
наем,s,5.4,79,80,267,,
наемник,s,5.5,76,80,205,,
наемничество,s,0.6,5,35,7,,
нажатие,s,3.2,85,90,225,,
наждак,s,0.4,25,80,31,,
нажива,s,2.7,79,89,176,,
наживка,s,1.7,68,89,115,,
нажим,s,6.0,97,94,379,,
нажитое,s,0.6,37,85,52,,
назарянин,s,0.9,3,6,6,,
название,s,151.8,100,95,5576,,
названье,s,0.5,26,73,34,,
назидание,s,2.5,78,89,181,,
назначенец,s,0.7,32,82,54,,
назначение,s,73.7,100,90,3147,,
назойливость,s,0.6,43,87,50,,
называние,s,0.5,26,79,33,,
наивность,s,6.7,95,94,429,,
наигрыш,s,0.6,29,80,36,,
наименование,s,20.2,96,78,837,,
наитие,s,1.6,62,88,124,,
найденыш,s,0.5,21,69,23,,
найм,s,0.7,24,59,27,,
наймит,s,0.4,24,78,28,,
наймодатель,s,0.7,12,42,15,,
наказ,s,3.1,83,90,192,,
наказание,s,46.9,99,86,1639,,
наказанье,s,0.4,23,78,29,,
накал,s,4.2,88,92,308,,
накаливание,s,0.6,27,71,35,,
накапливание,s,0.4,25,80,33,,
накат,s,2.3,68,88,146,,
накачка,s,0.8,39,84,59,,
накидка,s,3.2,76,89,179,,
накипь,s,1.1,43,80,62,,
накладка,s,4.3,87,91,260,,
накладная,s,2.0,64,84,104,,
наклейка,s,3.4,79,90,212,,
наклон,s,5.9,97,92,396,,
наклонение,s,1.6,68,87,107,,
наклонность,s,3.8,88,91,237,,
наковальня,s,1.3,62,89,89,,
наколенник,s,0.4,29,81,32,,
наколка,s,2.7,65,85,148,,
наконечник,s,2.7,80,90,172,,
накопитель,s,1.9,54,81,84,,
накопление,s,20.3,89,87,982,,
накрутка,s,0.4,26,81,35,,
нал,s,1.6,56,85,100,,
наладка,s,1.2,44,84,76,,
наладчик,s,0.9,34,66,38,,
налаживание,s,3.5,66,86,261,,
наледь,s,1.1,45,83,72,,
налет,s,14.8,99,94,701,,
налетчик,s,1.8,54,84,92,,
налив,s,0.4,29,81,34,,
наливка,s,1.1,48,85,70,,
налим,s,1.1,44,79,55,,
наличие,s,93.9,100,87,4161,,
наличка,s,0.8,30,73,36,,
наличник,s,1.8,65,88,118,,
наличность,s,2.2,74,88,132,,
наличные,s,4.1,87,90,267,,
налог,s,104.7,99,90,2549,,
налоговик,s,3.8,57,85,175,,
налогообложение,s,16.6,66,87,637,,
налогоплательщик,s,13.2,73,87,476,,
наложение,s,12.1,72,36,278,,
наложница,s,1.4,52,85,75,,
намагниченность,s,1.6,14,41,39,,
намаз,s,0.5,25,69,29,,
намек,s,24.9,99,95,1176,,
намерение,s,39.2,100,95,1941,,
наместник,s,4.3,76,87,171,,
наметка,s,0.7,41,84,60,,
намордник,s,2.0,60,81,91,,
нанесение,s,9.8,85,88,538,,
наниматель,s,2.4,48,67,87,,
наноалмаз,s,0.6,10,65,22,,
нанокристалл,s,0.4,9,54,12,,
нанотехнология,s,0.5,22,70,27,,
нанотрубка,s,0.5,8,56,16,,
наночастица,s,0.5,6,50,14,,
нападающий,s,5.6,84,89,249,,
нападение,s,27.5,100,93,1102,,
нападки,s,4.3,84,89,273,,
напарник,s,9.5,93,91,374,,
напарница,s,0.9,34,82,48,,
напасть,s,4.3,93,94,317,,
напев,s,2.3,67,90,141,,
наперсник,s,0.4,28,81,33,,
наперсница,s,0.4,27,78,29,,
наперсток,s,1.5,54,85,84,,
напечатание,s,0.5,16,56,21,,
напильник,s,1.7,67,87,93,,
написание,s,9.0,96,92,588,,
напиток,s,30.2,100,94,1246,,
наплавка,s,0.5,9,25,10,,
напластование,s,0.5,27,80,36,,
наплыв,s,3.5,83,92,257,,
наполнение,s,6.0,87,86,386,,
наполненность,s,1.0,54,87,70,,
наполнитель,s,2.0,47,76,100,,
наполняемость,s,0.4,24,76,26,,
напоминание,s,6.4,97,94,432,,
напор,s,10.1,97,94,593,,
напористость,s,0.8,51,88,65,,
направление,s,179.2,100,92,6394,,
направленность,s,12.0,87,87,710,,
направляющая,s,0.5,24,75,33,,
направляющий,s,1.0,43,82,70,,
напраслина,s,0.7,40,85,60,,
напряг,s,0.4,27,81,31,,
напряжение,s,50.7,99,93,1847,,
напряженка,s,0.7,35,83,51,,
напряженность,s,11.5,96,91,657,,
напутствие,s,2.5,82,91,185,,
напыление,s,1.0,27,67,47,,
наработка,s,3.8,63,88,264,,
нарастание,s,3.7,74,86,264,,
наращивание,s,6.6,63,86,423,,
нардеп,s,0.5,25,79,39,,
нарды,s,0.9,38,76,45,,
нарезка,s,1.4,57,87,101,,
нарекание,s,2.2,70,89,184,,
наречение,s,0.5,22,74,29,,
наречие,s,3.0,77,84,158,,
нарзан,s,1.4,53,85,77,,
наркобарон,s,0.4,20,73,23,,
наркобизнес,s,1.7,47,83,84,,
наркоделец,s,0.6,28,80,39,,
наркоз,s,4.7,87,88,227,,
нарколог,s,1.1,41,80,50,,
наркология,s,0.4,21,67,22,,
нарком,s,10.8,85,77,205,,
наркоман,s,11.9,97,89,442,,
наркомания,s,5.9,79,88,302,,
наркоманка,s,0.7,36,81,44,,
наркомат,s,4.3,64,65,100,,
наркомафия,s,0.9,36,76,52,,
наркота,s,2.1,58,85,104,,
наркотик,s,32.8,100,92,1031,,
наркоторговец,s,0.7,29,78,46,,
наркоторговля,s,0.6,32,82,44,,
наркотрафик,s,0.8,22,66,49,,
наркоугроза,s,0.5,13,53,33,,
народ,s,385.6,100,95,6870,,
народец,s,1.3,46,82,73,,
народишко,s,0.6,29,80,40,,
народник,s,1.4,47,83,73,,
народность,s,5.0,85,90,282,,
народовластие,s,1.6,45,80,76,,
народоволец,s,1.3,53,85,79,,
народонаселение,s,1.7,60,87,115,,
нарост,s,1.6,73,90,119,,
нарочитость,s,0.4,25,80,30,,
нарочный,s,0.6,34,80,42,,
нарсуд,s,0.4,24,78,25,,
нарта,s,2.8,31,68,38,,
наружка,s,1.3,35,78,50,,
наружность,s,2.8,81,92,177,,
нарукавник,s,0.6,35,83,41,,
наручник,s,7.2,84,87,282,,
нарушение,s,96.8,100,83,3345,,
нарушитель,s,9.3,96,92,566,,
нарцисс,s,1.8,63,86,106,,
нарциссизм,s,0.4,21,71,27,,
нары,s,15.2,91,87,362,,
нарыв,s,1.6,62,88,109,,
наряд,s,19.5,99,91,862,,
нарядчик,s,1.7,21,63,21,,
насадка,s,2.4,58,82,122,,
насаждение,s,15.9,71,74,341,,
наседка,s,0.7,36,80,43,,
насекомое,s,17.1,99,86,593,,
население,s,176.5,100,91,5340,,
насельник,s,0.8,38,83,51,,
насельница,s,0.5,19,68,20,,
насест,s,0.9,46,85,63,,
насечка,s,0.7,33,80,44,,
насилие,s,26.5,100,92,1104,,
насильник,s,3.5,80,88,197,,
наскок,s,1.6,70,90,125,,
наслаждение,s,24.3,99,93,961,,
наслажденье,s,0.5,30,80,35,,
наследие,s,17.4,95,91,940,,
наследник,s,22.6,99,86,852,,
наследница,s,2.2,73,89,143,,
наследование,s,3.5,64,72,171,,
наследодатель,s,1.2,12,31,17,,
наследственность,s,4.3,79,78,184,,
наследство,s,22.6,99,86,1010,,
наслоение,s,1.5,64,87,115,,
насмешка,s,12.1,97,93,592,,
насмешливость,s,0.6,33,82,41,,
насмешник,s,0.8,50,87,64,,
насморк,s,4.0,83,89,236,,
насос,s,13.6,97,79,415,,
наст,s,1.6,58,87,104,,
наставление,s,6.7,98,90,406,,
наставник,s,13.7,94,82,522,,
наставница,s,0.8,40,83,49,,
настил,s,3.9,85,91,215,,
настой,s,3.7,83,90,192,,
настойка,s,3.3,88,91,188,,
настойчивость,s,6.0,97,94,407,,
настороженность,s,3.1,84,91,210,,
настояние,s,3.3,90,93,247,,
настоятель,s,7.9,75,81,250,,
настоятельница,s,1.6,32,61,41,,
настоящее,s,11.3,100,91,660,,
настроение,s,85.0,100,96,2893,,
настроенность,s,0.6,33,78,51,,
настрой,s,6.4,95,91,436,,
настройка,s,7.5,90,88,407,,
настройщик,s,0.5,26,76,30,,
наступление,s,30.9,100,93,1309,,
настурция,s,1.3,38,51,51,,
настырность,s,0.6,38,85,51,,
насыпь,s,6.0,85,86,217,,
насыщение,s,3.4,74,87,234,,
насыщенность,s,2.2,62,85,157,,
натек,s,0.5,17,49,17,,
натиск,s,6.1,96,93,408,,
натовец,s,0.9,22,39,28,,
натрий,s,4.9,56,75,204,,
натуга,s,2.7,62,88,186,,
натура,s,33.6,100,95,1254,,
натурализация,s,0.4,25,79,32,,
натурализм,s,1.8,58,72,89,,
натуралист,s,1.3,56,86,80,,
натуральность,s,0.6,33,78,40,,
натурщик,s,0.4,24,75,26,,
натурщица,s,1.0,31,76,36,,
натюрморт,s,3.0,73,89,174,,
натяжение,s,2.0,49,79,100,,
натяжка,s,3.3,87,92,256,,
наука,s,239.0,100,90,5170,,
наукоград,s,1.2,34,79,64,,
научение,s,0.9,24,61,38,,
научность,s,1.1,41,74,66,,
наушник,s,4.9,89,91,256,,
наущение,s,0.9,52,87,72,,
нафталин,s,1.3,57,86,89,,
нахал,s,2.7,67,88,169,,
нахалка,s,0.6,34,82,49,,
нахальство,s,2.3,74,90,159,,
нахалюга,s,0.5,8,19,9,,
нахлебник,s,0.8,40,84,62,,
находка,s,17.6,100,94,886,,
находчивость,s,2.2,78,89,141,,
нахождение,s,13.9,89,75,685,,
нацбанк,s,0.7,11,64,18,,
нацбол,s,0.5,13,61,20,,
нацеленность,s,0.8,38,84,59,,
наценка,s,1.2,51,85,80,,
наци,s,1.0,22,57,22,,
нацизм,s,2.3,59,86,127,,
национал,s,0.9,40,80,47,,
национал-большевик,s,0.5,21,71,28,,
национализация,s,3.0,57,83,138,,
национализм,s,7.1,81,89,285,,
националист,s,5.4,83,87,247,,
национал-патриот,s,1.0,28,58,38,,
национал-социализм,s,1.3,41,80,59,,
национал-социалист,s,0.7,29,76,36,,
национальность,s,25.5,100,93,1064,,
нацист,s,4.4,75,88,173,,
нация,s,49.1,100,90,1489,,
нацменьшинство,s,0.6,24,70,37,,
начало,s,361.4,100,95,11142,,
начальник,s,198.9,100,95,4609,,
начальница,s,4.3,76,85,165,,
начальничек,s,1.3,31,61,44,,
начальство,s,59.3,100,94,1516,,
начатки,s,0.7,33,80,44,,
начертание,s,1.1,51,85,76,,
начес,s,0.5,29,82,40,,
начинание,s,6.6,93,92,491,,
начинающий,s,1.1,59,89,95,,
начинка,s,5.3,93,91,314,,
начисление,s,3.2,58,84,196,,
начитанность,s,0.7,43,86,62,,
начмед,s,1.3,11,20,11,,
начфин,s,0.5,8,36,8,,
начштаба,s,0.8,30,78,37,,
нашатырь,s,0.7,42,85,55,,
нашествие,s,6.3,92,91,383,,
нашивка,s,1.6,61,88,107,,
нашлепка,s,0.5,26,80,37,,
наяда,s,0.4,27,81,30,,
неадекватность,s,1.3,52,83,88,,
неандерталец,s,1.0,42,84,62,,
неблагодарность,s,1.5,71,90,110,,
неблагополучие,s,1.9,71,87,139,,
небо,s,187.6,100,94,3396,,
небожитель,s,1.9,66,85,115,,
небосвод,s,2.0,68,87,134,,
небосклон,s,1.9,68,89,140,,
небоскреб,s,6.1,87,90,304,,
небрежение,s,0.9,44,85,66,,
небрежность,s,3.0,92,92,226,,
небылица,s,2.1,66,87,128,,
небытие,s,9.3,95,92,483,,
неваляшка,s,0.5,14,49,15,,
неведение,s,3.7,91,93,260,,
невежа,s,0.5,27,79,35,,
невежда,s,2.4,75,90,157,,
невежество,s,7.1,98,93,374,,
невезение,s,1.0,50,86,75,,
неверие,s,3.6,90,90,261,,
неверность,s,1.3,54,84,95,,
неверный,s,1.8,72,90,126,,
невероятность,s,0.8,43,86,59,,
неверующий,s,2.5,63,70,142,,
невесомость,s,3.5,76,81,160,,
невеста,s,31.7,98,91,927,,
невестка,s,7.5,79,77,220,,
невзгода,s,4.4,94,92,294,,
невидаль,s,1.1,53,87,78,,
невидимка,s,3.4,64,66,107,,
невидимость,s,0.6,36,77,43,,
невинность,s,3.6,89,90,232,,
невиновность,s,3.7,90,91,212,,
невменяемость,s,0.8,42,78,58,,
невмешательство,s,1.3,59,88,98,,
невнимание,s,2.0,81,91,158,,
невнимательность,s,0.8,43,85,65,,
невнятица,s,0.7,40,85,60,,
невнятность,s,0.4,31,83,35,,
невод,s,1.9,45,77,78,,
невозврат,s,0.7,32,80,42,,
невозвращенец,s,0.8,45,84,55,,
невозвращение,s,0.5,28,77,36,,
невозможность,s,19.4,99,90,1136,,
невозмутимость,s,1.5,67,89,122,,
невольник,s,0.7,35,83,47,,
неволя,s,3.6,89,93,228,,
невоспитанность,s,0.5,34,81,45,,
невостребованность,s,0.5,32,81,46,,
неврастеник,s,1.0,45,86,73,,
неврастения,s,0.6,32,81,41,,
невроз,s,2.8,74,83,152,,
неврология,s,0.5,21,71,26,,
невропатолог,s,1.9,63,87,100,,
невротик,s,0.4,26,80,34,,
невыезд,s,2.2,65,83,123,,
невыездной,s,0.6,31,79,41,,
невыплата,s,1.1,47,84,80,,
невыполнение,s,5.0,77,72,286,,
нега,s,2.2,71,89,149,,
негатив,s,3.0,78,88,182,,
неглиже,s,0.4,30,83,34,,
негодность,s,1.7,68,89,128,,
негодование,s,9.4,96,94,522,,
негодяй,s,12.8,94,88,519,,
негодяйка,s,0.4,20,75,26,,
неготовность,s,1.1,51,87,91,,
негр,s,14.5,95,92,506,,
неграмотность,s,1.3,61,86,93,,
неграмотный,s,0.5,37,85,45,,
негритенок,s,1.0,37,73,41,,
негритянка,s,1.4,54,86,83,,
недальновидность,s,0.5,33,83,44,,
недвижимость,s,22.6,96,89,827,,
недееспособность,s,0.6,38,84,50,,
недействительность,s,2.9,24,59,67,,
неделька,s,4.7,85,88,278,,
неделя,s,242.2,100,96,7197,,
недержание,s,0.6,35,84,45,,
недобор,s,0.8,42,83,61,,
недоброжелатель,s,2.9,78,88,207,,
недоброжелательность,s,0.5,36,84,43,,
недоброжелательство,s,0.9,45,84,62,,
недобросовестность,s,0.7,39,80,51,,
недоверие,s,16.6,99,94,849,,
недоверчивость,s,0.6,36,83,47,,
недовольство,s,16.3,99,93,930,,
недоговоренность,s,0.8,45,86,67,,
недоделка,s,1.0,30,72,44,,
недоедание,s,1.0,56,88,78,,
недоимка,s,1.5,47,80,77,,
недоказанность,s,0.6,26,75,43,,
недолга,s,0.5,33,82,40,,
недолговечность,s,0.4,24,76,28,,
недомерок,s,0.5,25,79,31,,
недомогание,s,3.3,88,92,226,,
недомолвка,s,1.2,58,88,88,,
недомыслие,s,1.3,56,88,95,,
недоносок,s,0.7,37,81,49,,
недооценка,s,1.7,63,87,128,,
недопесок,s,0.9,5,6,5,,
недопонимание,s,0.7,41,85,53,,
недопустимость,s,3.0,67,84,210,,
недопущение,s,2.4,55,82,192,,
недоработка,s,1.6,66,89,137,,
недоразумение,s,9.8,98,95,577,,
недоросль,s,1.2,54,87,86,,
недосказанность,s,0.7,43,86,55,,
недосмотр,s,1.4,70,90,111,,
недостаток,s,62.1,100,93,2977,,
недостаточность,s,5.2,92,90,348,,
недостача,s,2.2,64,77,104,,
недостоверность,s,0.5,24,77,40,,
недостоинство,s,0.4,8,42,29,,
недоступность,s,1.1,54,87,93,,
недосып,s,0.9,46,86,66,,
недосыпание,s,0.5,29,81,35,,
недосягаемость,s,0.4,30,83,38,,
недотепа,s,1.1,53,85,85,,
недотрога,s,0.7,40,85,48,,
недоумение,s,24.2,100,95,1134,,
недоумок,s,1.5,57,86,106,,
недоучет,s,0.4,11,63,22,,
недоучка,s,0.7,45,85,60,,
недофинансирование,s,1.0,44,85,82,,
недочеловек,s,0.5,26,77,32,,
недочет,s,1.1,53,86,88,,
недра,s,27.9,98,77,1009,,
недропользование,s,2.5,37,74,74,,
недропользователь,s,0.8,26,76,42,,
недруг,s,3.6,89,92,241,,
недуг,s,7.7,97,93,491,,
нееврей,s,1.9,18,18,26,,
неестественность,s,0.6,36,84,51,,
нежелание,s,9.9,99,94,685,,
неженка,s,0.6,36,83,44,,
нежить,s,1.1,22,48,29,,
нежность,s,23.3,97,93,889,,
незабудка,s,1.6,54,84,91,,
незавершенность,s,1.0,48,85,79,,
независимость,s,28.0,99,93,1371,,
незадача,s,1.3,57,87,96,,
незаинтересованность,s,0.6,35,81,40,,
незаконность,s,1.0,43,82,80,,
незаменимость,s,0.5,27,80,43,,
незаурядность,s,0.4,28,81,32,,
незащищенность,s,1.2,63,89,97,,
нездоровье,s,1.3,61,89,108,,
незнакомец,s,10.9,90,91,391,,
незнакомка,s,4.1,78,88,187,,
незнание,s,6.1,96,92,368,,
незначительность,s,0.6,40,85,51,,
незрелость,s,0.8,40,83,63,,
незыблемость,s,1.6,62,88,123,,
неизбежность,s,7.1,97,93,459,,
неизвестное,s,0.6,37,85,48,,
неизвестность,s,6.0,96,94,360,,
неизменность,s,2.1,67,84,135,,
неимение,s,2.6,87,93,210,,
неискренность,s,0.9,53,88,74,,
неисполнение,s,4.6,60,63,201,,
неиспользование,s,0.5,15,61,26,,
неисправность,s,6.3,86,77,289,,
неистовство,s,1.9,64,88,129,,
нейлон,s,0.8,40,82,48,,
нейраминидаза,s,0.8,11,56,35,,
нейровирулентность,s,0.4,5,36,7,,
нейрон,s,4.4,38,64,66,,
нейронаука,s,0.4,6,46,9,,
нейропсихология,s,1.5,9,14,14,,
нейросеть,s,0.8,5,31,7,,
нейротрансмиттер,s,0.4,6,19,6,,
нейрохирург,s,0.6,33,81,39,,
нейтрализатор,s,0.9,29,64,36,,
нейтрализация,s,3.4,59,81,212,,
нейтралитет,s,2.1,74,89,125,,
нейтраль,s,0.4,16,56,19,,
нейтральность,s,0.5,21,76,26,,
нейтрино,s,1.5,20,53,28,,
нейтрон,s,3.8,43,74,81,,
некомпетентность,s,2.1,65,88,152,,
некорректность,s,0.4,22,77,30,,
некрещеный,s,0.4,22,77,25,,
некроз,s,1.0,22,71,50,,
некролог,s,2.7,77,89,152,,
некрополь,s,0.5,30,82,36,,
нектар,s,2.4,71,80,111,,
неладное,s,1.2,61,90,103,,
нелады,s,1.3,65,90,107,,
нелегал,s,2.2,51,84,110,,
нелегкая,s,0.7,50,88,62,,
нелепица,s,1.1,49,86,79,,
нелепость,s,6.0,94,93,368,,
неликвид,s,0.4,23,78,28,,
нелинейность,s,0.5,13,61,23,,
неловкость,s,8.8,88,92,468,,
нелогичность,s,0.4,25,80,34,,
нелояльность,s,0.6,34,81,44,,
нельма,s,0.6,14,48,19,,
нелюбовь,s,3.7,85,92,259,,
нелюди,s,1.5,52,84,83,,
нелюдь,s,0.6,20,46,24,,
немец,s,124.1,100,90,1715,,
немилость,s,1.3,60,88,98,,
немка,s,5.3,80,88,214,,
немота,s,2.7,75,90,158,,
немочка,s,0.4,14,47,14,,
немочь,s,0.5,34,84,46,,
немощь,s,4.3,69,58,222,,
ненавистник,s,1.0,48,85,68,,
ненависть,s,43.3,100,94,1437,,
ненадежность,s,0.7,39,85,53,,
ненадобность,s,2.1,81,91,174,,
ненападение,s,1.6,45,78,65,,
ненасилие,s,0.5,25,74,29,,
ненастье,s,1.3,61,88,98,,
ненец,s,1.6,24,51,27,,
ненормальность,s,0.5,33,83,42,,
ненужность,s,1.5,70,90,122,,
необоснованность,s,0.6,26,73,46,,
необразованность,s,0.5,34,84,45,,
необратимость,s,2.0,57,76,92,,
необходимость,s,129.1,100,92,5735,,
необъективность,s,0.5,34,84,40,,
необъятное,s,0.6,39,85,51,,
необъятность,s,0.4,22,77,28,,
необычность,s,2.2,78,91,171,,
необязательность,s,1.0,51,88,82,,
неоднозначность,s,1.1,39,81,85,,
неоднородность,s,3.6,35,71,169,,
неодобрение,s,1.4,64,89,102,,
неожиданность,s,22.9,100,95,1135,,
неоклассицизм,s,0.4,19,67,22,,
неолиберализм,s,0.4,11,47,12,,
неолит,s,0.4,24,77,28,,
неологизм,s,0.5,30,79,36,,
неон,s,1.0,34,62,50,,
неоплатонизм,s,0.4,12,59,13,,
неопределенность,s,12.6,99,78,604,,
неопытность,s,1.9,73,91,143,,
неординарность,s,0.7,37,83,55,,
неореализм,s,0.6,24,73,34,,
неосведомленность,s,0.8,43,86,63,,
неосмотрительность,s,0.4,23,73,26,,
неосторожность,s,4.2,86,68,219,,
неотвратимость,s,1.6,75,91,126,,
неотложка,s,1.1,54,87,79,,
неотразимость,s,0.6,36,84,44,,
неофит,s,1.6,55,69,79,,
неохота,s,2.4,72,89,178,,
непереносимость,s,0.8,39,77,47,,
неплатеж,s,1.8,49,85,112,,
неплательщик,s,1.3,46,85,88,,
непобедимость,s,0.5,39,86,43,,
неповиновение,s,1.4,66,88,100,,
неповоротливость,s,0.5,35,85,39,,
неповторимость,s,1.8,67,90,130,,
непогода,s,3.9,89,93,264,,
непогрешимость,s,0.9,52,87,71,,
неподвижность,s,4.4,86,92,250,,
неподготовленность,s,1.0,54,88,82,,
неподкупность,s,0.4,29,83,32,,
неподчинение,s,0.7,35,84,52,,
неполадка,s,2.7,77,88,204,,
неполнота,s,1.8,49,80,107,,
неполноценность,s,4.4,93,91,261,,
неполучение,s,0.4,18,65,26,,
непонимание,s,8.9,99,94,559,,
непонятки,s,0.4,16,68,22,,
непонятливость,s,0.4,27,82,31,,
непонятность,s,0.9,53,87,69,,
непорядок,s,2.3,71,90,175,,
непосвященный,s,2.0,80,91,154,,
непоседа,s,5.4,35,10,47,,
непоследовательность,s,1.4,51,83,92,,
непослушание,s,1.0,58,88,81,,
непосредственность,s,3.9,86,88,224,,
непостижимость,s,0.7,31,74,52,,
непостоянство,s,0.7,41,86,56,,
непотопляемость,s,0.5,17,43,17,,
непотребство,s,0.6,35,82,41,,
непохожесть,s,0.8,44,85,64,,
неправда,s,18.6,97,91,920,,
неправильность,s,1.2,58,87,89,,
неправота,s,1.0,54,88,77,,
непредоставление,s,0.5,15,42,24,,
непредсказуемость,s,2.3,80,90,180,,
непредставление,s,1.1,24,61,60,,
непреклонность,s,1.1,52,87,79,,
непреложность,s,0.4,32,83,35,,
непрерывность,s,2.9,64,79,155,,
непривычка,s,2.7,79,90,196,,
неприглядность,s,0.4,23,79,32,,
непригодность,s,0.7,42,86,62,,
неприемлемость,s,0.5,27,80,41,,
непризнание,s,0.9,45,85,67,,
неприкаянность,s,0.7,48,87,56,,
неприкосновенность,s,5.9,90,90,349,,
неприличие,s,1.5,64,89,122,,
неприменение,s,0.5,28,76,41,,
непримиримость,s,1.5,63,88,106,,
непринужденность,s,1.3,58,88,96,,
непринятие,s,1.0,31,60,58,,
непристойность,s,1.1,52,87,73,,
неприступность,s,0.5,36,84,41,,
неприхотливость,s,0.4,27,81,35,,
непричастность,s,0.8,48,87,66,,
неприязнь,s,11.1,95,94,568,,
неприятель,s,2.6,78,86,143,,
неприятие,s,6.3,91,92,406,,
неприятность,s,31.2,99,95,1280,,
непрозрачность,s,0.5,32,83,46,,
непроницаемость,s,0.4,30,82,35,,
непротивление,s,1.0,50,86,72,,
непротиворечивость,s,0.9,17,66,45,,
непрофессионал,s,1.0,47,86,78,,
непрофессионализм,s,0.9,46,86,76,,
неравенство,s,6.2,91,89,329,,
неравномерность,s,1.6,36,73,99,,
неравноправие,s,0.5,28,79,37,,
нерадивость,s,0.4,32,84,37,,
неразбериха,s,4.6,91,93,343,,
неразборчивость,s,0.6,42,86,55,,
неразвитость,s,1.0,43,85,80,,
неразглашение,s,0.9,47,84,68,,
неразрешимость,s,0.5,25,60,27,,
неразрывность,s,0.4,26,81,34,,
нераспространение,s,2.4,46,71,125,,
нерасторопность,s,0.7,47,86,62,,
нерв,s,35.1,99,83,1220,,
нервишки,s,0.6,33,83,42,,
нервность,s,0.8,34,80,55,,
нервозность,s,2.3,77,91,164,,
нервотрепка,s,1.2,59,87,92,,
нереальность,s,1.5,64,88,102,,
нерезидент,s,1.0,30,72,52,,
нерест,s,0.6,34,81,40,,
нерешенность,s,0.6,36,83,51,,
нерешительность,s,4.5,85,92,299,,
нержавейка,s,0.7,38,82,49,,
неровность,s,2.8,81,90,193,,
нерпа,s,1.5,34,70,39,,
нерушимость,s,0.4,28,80,32,,
неряха,s,0.7,36,83,58,,
неряшливость,s,0.7,50,88,59,,
несвобода,s,2.7,75,88,155,,
несдержанность,s,0.6,37,84,48,,
несение,s,3.4,70,71,154,,
нескромность,s,0.8,46,86,60,,
неслучайность,s,0.4,31,84,36,,
несмышленыш,s,0.6,39,83,53,,
несоблюдение,s,3.8,61,72,239,,
несовершенство,s,6.7,91,93,464,,
несовместимость,s,2.7,80,87,170,,
несовпадение,s,2.6,81,88,186,,
несогласие,s,4.6,90,92,313,,
несогласованность,s,1.0,41,83,69,,
несомненность,s,0.4,27,80,33,,
несообразность,s,0.7,43,86,53,,
несоответствие,s,9.1,96,89,607,,
несостоятельность,s,7.3,87,82,318,,
неспециалист,s,0.9,44,84,65,,
неспособность,s,6.6,95,93,476,,
несправедливость,s,10.3,99,94,582,,
нестабильность,s,4.6,64,88,327,,
нестандартность,s,0.4,24,78,32,,
нестыковка,s,1.2,60,88,96,,
несуразица,s,0.8,49,87,67,,
несуразность,s,1.0,50,87,78,,
несущая,s,0.7,47,87,64,,
несуществование,s,0.4,24,79,29,,
несходство,s,0.9,45,86,67,,
несчастие,s,0.7,33,75,40,,
несчастная,s,0.8,43,84,59,,
несчастье,s,27.7,98,95,1204,,
нет,s,0.6,39,80,46,,
нетерпение,s,16.5,100,93,796,,
нетерпимость,s,4.1,83,88,220,,
неторопливость,s,0.8,46,86,64,,
неточность,s,5.6,92,90,354,,
нетрудоспособность,s,1.0,34,74,59,,
неуважение,s,3.0,88,92,223,,
неуверенность,s,5.9,96,94,394,,
неувязка,s,1.1,52,87,86,,
неувязочка,s,0.4,25,77,31,,
неуд,s,0.6,38,84,44,,
неудача,s,25.1,99,96,1254,,
неудачник,s,6.0,93,92,363,,
неудачница,s,0.5,27,80,35,,
неудобство,s,7.8,98,95,531,,
неудовлетворение,s,0.8,42,83,56,,
неудовлетворенность,s,3.0,82,89,205,,
неудовольствие,s,5.7,92,91,333,,
неузнаваемость,s,2.5,87,93,201,,
неуклюжесть,s,0.6,39,84,55,,
неумелость,s,0.5,38,86,46,,
неумение,s,4.6,94,93,310,,
неуместность,s,0.7,46,87,60,,
неумеха,s,0.6,36,84,52,,
неумолимость,s,0.4,29,81,34,,
неуплата,s,2.4,70,89,171,,
неуправляемость,s,0.4,25,80,32,,
неуравновешенность,s,0.5,29,82,39,,
неурожай,s,1.1,54,87,85,,
неурядица,s,2.8,82,92,215,,
неуспеваемость,s,0.4,27,79,33,,
неуспех,s,1.5,68,85,104,,
неустойка,s,2.0,53,70,87,,
неустойчивость,s,3.4,67,76,184,,
неустроенность,s,1.4,59,88,110,,
неустройство,s,0.6,31,81,42,,
неуступчивость,s,0.5,35,84,43,,
неутомимость,s,0.4,27,79,32,,
неуч,s,0.9,51,85,68,,
неучастие,s,0.8,44,84,61,,
неуют,s,0.4,24,80,33,,
